seqnames	start	end
chr16	34794751	34794910
chr3	62859401	62859510
chr16	2203501	2203960
chr15	37425801	37426210
chr19	14459151	14459760
chr18	73986651	73986960
chr17	56199351	56199610
chr9	128393601	128393960
chr11	64127551	64127910
chr3	32381601	32381960
chr4	113110901	113111210
chr1	227625301	227625910
chr10	72300201	72300710
chr7	147244401	147244710
chr17	43173451	43173910
chr22	37621601	37621760
chr19	42637101	42637710
chr10	49718001	49718360
chr1	49038301	49038710
chr9	92025601	92025910
chr2	198175301	198175860
chr1	160749801	160750260
chr2	229553801	229554110
chr15	45560451	45560610
chr9	131410601	131410860
chr8	89215601	89215960
chr8	19981201	19981610
chr12	127778051	127778510
chr11	122781501	122781860
chr12	2955151	2955310
chr7	99591751	99592210
chr21	28253851	28254160
chr21	26268451	26268860
chr19	50646301	50646510
chr11	128756301	128756660
chr12	83398401	83398760
chr4	148469051	148469260
chr6	39329701	39330560
chrX	57609451	57609710
chr8	117950451	117950910
chr2	60777401	60777910
chr10	123072651	123072960
chr22	26173851	26174260
chr7	16643701	16644010
chr14	68551051	68551260
chr8	144918551	144919160
chr7	149496901	149497260
chr18	27454451	27454910
chr20	23042751	23043110
chr13	99828701	99829260
chr6	160284301	160284660
chr11	43526101	43526460
chr2	103905651	103905810
chr9	86535451	86536460
chr17	47645151	47645910
chr8	27459551	27459960
chr22	50714501	50715010
chr4	10162001	10162160
chr20	31044801	31045060
chr2	241853601	241854310
chr1	226875201	226875610
chr11	1567651	1568310
chr10	18978401	18978810
chr5	177572851	177573660
chr1	115817801	115818260
chr6	140317651	140317860
chrX	107488851	107488960
chr10	46962551	46962910
chr4	172767401	172767760
chr4	109754351	109754460
chr7	29348951	29349260
chr6	94964451	94964710
chr3	49878551	49878960
chr1	29447801	29447910
chr4	106395001	106395510
chr11	34961851	34962010
chr22	36882701	36883010
chr11	132948451	132948810
chr7	93003651	93004110
chr7	90917551	90917960
chr12	132991351	132991910
chr17	38597201	38597610
chr6	8539701	8540060
chr19	14064101	14064310
chr4	145676001	145676360
chr2	219712251	219712860
chr5	2208101	2208410
chr1	85575051	85575510
chr17	46868301	46868810
chr22	32476901	32477310
chrX	154069151	154069560
chr6	98153401	98153760
chr17	41867651	41868010
chr9	21586501	21586610
chr20	36858001	36858660
chr19	11373101	11373510
chr19	10330451	10330560
chr8	112809401	112809910
chr1	228528401	228528910
chr17	77389301	77389760
chr8	125659951	125660310
chr8	42713651	42713910
chr10	71728651	71728910
chr22	26715151	26715260
chr16	21289451	21289910
chr8	105342151	105342360
chr14	69241751	69241960
chr4	9533751	9534010
chr10	28699901	28700060
chr2	9371501	9371810
chr11	102665151	102665510
chr6	113198951	113199260
chr4	16452501	16452610
chr2	225873651	225874010
chr4	110580151	110580310
chr1	155056551	155057860
chr9	134622751	134623110
chr2	80515751	80515860
chr3	65422351	65422660
chr20	6150001	6150260
chr12	74505501	74505860
chr19	7998401	7998610
chr18	56975501	56976210
chr7	118230201	118230460
chrX	134759951	134760260
chr10	72297351	72297760
chr2	238383851	238384560
chr9	94250851	94251010
chr14	56953801	56954160
chr5	179553801	179554610
chr3	45266501	45267010
chr4	113444801	113445510
chr5	154407601	154408010
chr3	52266951	52267110
chr19	14897001	14897560
chr9	613651	614260
chr13	72830051	72830410
chr20	23649001	23649610
chr1	2493401	2493610
chr1	113044401	113044860
chr4	151130551	151130960
chr1	212003501	212004610
chrX	6143951	6144160
chr9	44227251	44227660
chr17	3730451	3730860
chr6	139694251	139694910
chr7	66843201	66843560
chr12	53455501	53455860
chr9	35646251	35647310
chr9	136218851	136219260
chr19	9190451	9190910
chr19	30181851	30182260
chr16	84341751	84342110
chr10	134201401	134201760
chr7	139119401	139119610
chr20	56073851	56074260
chr15	29290851	29291010
chr17	58498651	58499160
chr3	46599651	46600210
chr1	154377301	154378710
chr7	17198051	17198160
chr16	81913351	81913460
chr10	97748601	97748710
chr2	30047151	30047360
chr12	119553101	119553460
chr13	59836351	59836510
chr19	33802251	33802560
chr14	44618751	44619160
chr17	77041801	77042360
chr1	18236201	18236510
chr22	48233501	48233810
chr16	66376201	66376610
chr8	18219301	18219460
chr22	42142551	42142960
chr10	71905251	71907160
chr12	59825101	59825410
chr14	105667851	105667960
chr11	62078551	62079010
chr22	36576301	36576810
chr1	911351	911860
chrX	117130851	117131260
chr3	19255201	19255360
chr4	4336951	4337360
chr11	2906201	2906610
chr4	68784151	68784560
chr4	177262101	177262510
chr16	30198551	30199060
chr5	77163851	77164060
chr10	88699051	88699660
chr2	102490101	102490310
chr15	99447651	99448110
chr12	125423651	125424060
chr15	45670251	45670660
chr13	94844851	94845210
chr17	77696251	77696460
chr12	120666001	120666760
chr14	101121051	101121510
chr6	24521151	24521610
chr19	49474101	49474610
chr17	46452051	46452410
chr22	24819551	24820110
chr2	65058601	65059260
chr21	43030501	43030960
chr11	120206401	120206960
chrX	48352501	48352760
chr2	36772201	36772360
chr5	178266251	178266810
chr15	78469701	78470160
chr14	25074601	25074960
chr11	116095051	116095510
chr12	115120701	115121010
chr19	17559401	17559660
chr9	94438351	94438710
chr10	82290051	82290360
chr19	9958751	9959110
chr2	85359851	85360360
chr10	73044751	73045260
chr12	105270901	105271260
chr19	9316151	9316560
chr11	65473751	65474110
chr8	27471901	27472610
chr9	139383001	139383460
chr8	121968851	121969410
chr4	70762251	70762610
chr20	62605101	62605760
chr5	142396301	142396810
chr1	5508651	5508810
chr13	52406601	52406960
chr15	89421901	89422360
chr22	18941901	18942260
chr20	9958951	9959510
chr6	133284051	133284510
chr5	10424301	10424610
chr11	123105851	123106210
chr3	62544201	62544660
chr15	94663001	94663610
chr2	60782151	60782560
chr2	149824101	149824260
chr19	12034351	12034910
chr1	47784201	47784460
chr4	113153251	113153560
chr3	98078901	98079210
chr14	77605951	77606360
chr4	146155201	146155660
chr1	18902151	18902360
chr15	33367251	33367460
chr9	126112101	126112610
chr3	50283251	50284160
chr22	39930701	39931260
chr11	3042401	3042810
chr18	8988201	8988710
chr17	16900901	16901160
chr5	129452751	129453010
chr2	53048851	53049060
chr4	106418151	106418360
chr2	223348301	223348460
chr10	118986351	118986760
chr2	241543801	241544060
chr9	117443701	117444760
chr19	55611551	55611810
chr1	8374301	8374810
chr7	27274951	27275510
chr6	106538001	106538110
chrX	69482801	69483210
chr2	99683101	99683460
chr3	48693651	48693760
chr21	46265851	46266210
chr21	45557801	45558410
chr9	127181751	127182310
chr6	33819651	33820060
chr10	53128701	53129110
chr16	12435401	12435610
chr18	46777251	46777610
chr5	125323651	125323860
chr21	22371851	22372310
chr15	63328201	63328510
chr18	12423001	12423160
chr9	137548201	137548510
chr17	43324301	43324810
chr16	20719501	20719760
chr11	1051001	1051510
chr1	919401	919960
chr11	64570701	64571010
chr1	204589051	204589160
chr6	42844801	42845210
chr2	238513701	238513960
chr4	6333701	6334160
chr15	56091901	56092360
chr2	179387551	179388010
chr15	58358401	58358910
chr17	1961851	1962160
chr17	74582051	74582510
chr17	62733051	62733410
chr21	33732051	33732360
chr4	8412401	8412610
chr12	108696151	108696460
chr8	36932851	36933110
chr2	173940301	173940760
chr22	28013251	28013510
chr13	21063401	21063660
chr2	131534151	131534360
chr17	75645751	75646060
chr17	47976501	47976810
chr8	8637151	8637560
chr4	126672301	126672610
chrX	5939401	5939710
chr18	71784201	71784610
chr10	105479851	105480010
chr9	98031051	98031360
chr6	26420851	26421110
chr18	56164151	56164560
chr16	23888501	23888760
chr20	56158051	56158410
chr4	129348951	129349460
chr1	32129351	32129910
chr15	40631751	40632110
chr19	52313551	52313810
chr4	75596251	75596710
chr2	121828501	121829010
chr7	75405951	75406210
chr8	6281401	6281810
chr10	6961901	6962360
chr16	85350001	85350460
chr20	4152951	4153760
chr17	1956851	1957260
chr6	116217701	116218110
chr15	80659551	80659760
chr13	60421151	60421310
chr12	26462701	26462860
chr5	173042801	173043760
chr7	107142051	107142410
chr11	67788051	67789160
chr4	71181751	71181960
chr1	179261451	179261860
chr9	12426251	12426510
chr10	104822701	104822960
chr14	90526751	90527060
chr14	82580151	82580360
chr10	17271101	17271260
chr12	6435551	6435810
chr2	3786001	3786360
chr12	58131601	58131960
chr8	41219001	41219160
chr13	61192251	61192610
chr1	232929551	232930110
chrX	18228701	18228860
chr19	11698451	11698910
chr12	64237401	64238210
chr12	127101851	127102260
chr6	46958601	46959060
chr16	89766451	89766910
chr11	65238851	65239210
chrX	112985051	112985410
chr15	74595151	74595660
chr7	154624351	154624610
chr19	16528451	16528960
chr4	9766801	9767060
chr17	47921201	47921460
chr18	37873301	37873710
chr14	103590151	103590510
chr2	191142001	191142260
chr2	161209701	161210060
chr11	13136551	13136710
chr10	96961451	96961860
chr4	73161651	73162060
chr2	38059701	38060160
chr16	33293951	33294160
chr1	55841201	55841810
chr11	47370601	47370760
chr11	1858401	1859510
chr2	20622651	20623010
chr11	94058851	94059260
chr17	25572251	25572660
chr7	124480601	124480760
chr6	169284651	169285210
chr12	116421051	116421360
chr8	22862051	22862360
chr10	63662151	63662460
chr15	63385751	63386210
chr12	109825151	109825560
chr5	149498951	149499260
chr7	51857251	51857460
chr3	41935501	41935860
chr15	60419751	60420110
chr6	87646801	87647160
chr7	139303651	139304010
chr14	89493501	89494110
chr21	35574251	35574610
chr11	131557951	131558210
chr1	10437401	10437860
chr2	118906451	118906710
chr4	98641951	98642610
chr21	37525301	37525760
chr13	25201251	25201560
chr10	3239451	3239960
chr21	30165401	30165710
chr10	94640001	94640410
chr18	56119851	56119910
chr17	47957751	47958310
chr4	73887351	73887710
chr15	72077101	72077360
chr7	77649851	77650310
chr11	55857301	55857460
chr14	87257401	87257610
chr9	114860001	114860460
chr4	99666551	99666910
chr8	135273851	135274260
chr5	179222851	179223760
chr9	34252751	34253860
chr12	17368851	17368960
chr2	127729501	127730060
chr17	62028301	62028710
chr8	2241351	2241710
chr7	50437151	50437510
chr22	20255801	20256210
chr19	14616201	14616710
chr18	13530901	13531210
chr10	129448001	129448310
chr12	111612351	111612710
chr2	20595751	20596160
chr20	59736851	59737010
chr7	200851	200960
chr19	50183851	50184410
chr20	32778351	32778860
chr6	1604451	1605110
chr12	114256751	114256910
chr6	160524401	160524760
chr4	155832351	155832560
chr21	21815901	21816260
chr8	72618851	72619010
chr17	64724051	64724460
chr3	73143201	73143560
chr4	103967801	103968210
chr12	118292151	118292660
chrX	40013251	40013460
chr1	94200601	94200910
chr2	89240801	89241060
chr8	78310501	78310910
chr4	28359701	28359910
chr19	1445001	1445860
chr15	58519901	58520310
chr12	28123001	28123460
chr10	17291801	17292110
chr2	232276951	232277560
chr11	64068101	64068860
chr11	125594101	125594310
chr17	11047951	11048310
chr1	11809251	11809610
chr8	17058151	17058560
chr4	175795101	175795460
chr11	85652401	85652760
chr8	68251651	68252110
chr11	67350901	67351410
chr7	23694251	23694410
chr18	830901	831310
chr2	107269601	107269760
chr11	67382851	67383260
chr16	49890951	49892110
chr2	1914451	1914710
chrX	53508951	53509460
chr20	44640501	44640810
chr5	159585201	159585360
chr20	49407051	49407660
chr11	129149201	129149510
chr20	46817901	46818310
chr12	111264351	111264910
chr7	116311701	116312510
chr1	93899351	93899460
chr14	73509901	73510160
chr22	25858451	25858860
chr11	63972001	63972410
chr15	76221001	76221410
chr17	12299101	12299460
chr15	49763551	49763810
chr1	153327801	153328460
chr6	8499751	8500160
chr7	78236401	78236660
chr1	160133501	160133760
chr20	41816351	41816860
chr19	58666501	58666710
chr10	104182351	104182860
chr7	2286751	2287160
chr19	45520151	45520560
chr14	62391651	62392060
chr22	25347901	25348810
chr20	62611951	62612610
chr17	959251	959710
chr11	125805101	125805210
chr4	183727351	183727960
chr20	61334601	61335160
chr4	49121101	49121260
chr6	128841651	128842160
chr5	149682001	149682260
chr15	25683351	25684010
chr13	53383401	53383810
chr8	59802001	59802160
chr3	15247301	15247660
chr9	124623801	124624060
chr1	120125401	120125810
chr1	155931701	155932260
chr10	28965801	28966610
chr19	6260851	6261260
chr16	12549001	12549560
chr8	51627651	51627810
chr10	73073951	73074510
chr1	6407951	6408360
chr3	43265201	43265460
chr19	52311951	52312160
chr7	46816351	46816760
chr10	13826101	13826360
chr15	45455101	45455660
chr15	90015951	90016460
chr5	98368151	98368610
chr19	495601	496010
chr15	57959401	57959860
chr2	178623601	178623910
chr15	71825201	71825710
chr5	166982901	166983110
chr2	204973001	204973310
chr12	94539401	94539810
chr9	110227801	110228310
chr17	62772901	62773360
chr15	74290351	74290760
chr9	307001	307210
chr7	143434101	143434560
chr7	109730201	109730560
chr1	18907851	18908310
chr16	87454301	87454560
chr12	49523901	49524510
chrX	67365951	67366260
chr7	83876901	83877260
chr20	709001	709460
chr9	101469501	101469860
chr1	188907251	188907660
chr20	3257301	3257660
chr1	45121151	45121610
chrX	52950201	52950710
chr20	19783251	19783910
chr17	75426001	75426560
chr21	28216351	28218060
chr11	69789151	69789560
chr13	61699701	61699960
chr5	66160351	66160760
chr14	70198051	70198260
chr20	35067751	35068360
chr12	29705251	29705660
chr9	137590251	137590810
chr8	37395801	37395960
chrX	3162951	3163360
chrX	9830651	9830860
chr2	72222151	72222660
chr11	17752051	17753010
chrX	23336201	23336710
chr11	101981801	101982160
chr6	45389351	45390060
chr20	30440451	30441010
chr20	34542201	34542860
chr17	17584351	17584910
chr3	43920701	43921010
chr1	9686901	9687610
chr15	42426051	42426510
chrX	118650151	118650660
chr21	34155151	34155260
chr10	5061201	5061410
chr2	12573751	12574060
chr9	122128051	122128210
chr2	220024701	220025260
chr14	95898501	95898960
chr6	69023901	69024110
chr2	229564151	229564460
chr14	89479401	89479660
chr21	47573151	47573560
chr6	36514851	36515010
chr3	52075251	52075510
chr7	142019801	142020160
chr6	153429451	153429810
chr14	91607001	91607410
chr2	144339701	144339860
chr9	139588551	139589110
chr17	74449251	74449610
chr9	89695801	89696060
chr20	2435351	2435810
chr20	55664551	55665210
chr13	38444351	38444760
chr1	113249801	113250360
chr20	61299751	61300310
chr2	133110151	133110460
chr14	106472251	106472460
chr16	71598951	71599110
chrX	30636601	30636860
chr9	21455401	21455660
chr17	39804051	39805310
chr20	32032651	32033060
chr10	92730051	92730410
chr19	51520001	51520460
chr22	23009001	23009410
chr5	5887051	5887360
chr18	31341401	31341660
chr1	51510551	51510860
chr17	37025451	37025860
chr20	58100401	58101010
chrX	45416701	45417010
chr8	144818601	144819060
chr13	101951001	101951210
chr2	60346951	60347260
chr16	88851551	88852360
chr22	41079101	41079460
chr19	17606951	17607560
chr7	5125001	5125460
chr19	18967301	18967560
chr5	923451	923960
chr13	92434401	92434510
chr4	112085851	112086010
chr5	1004701	1005060
chr1	1727951	1728260
chr1	104331001	104331360
chr1	187382901	187383310
chr15	67596051	67596510
chr13	112126801	112127160
chr17	39967701	39968410
chr1	6231601	6232010
chr1	181645401	181645810
chr20	46483451	46483910
chr3	73504951	73505310
chr1	217507201	217507710
chr13	20531501	20531660
chr17	66168501	66168960
chr9	133884301	133884510
chr19	35503851	35504260
chr1	234247251	234247710
chr11	66848901	66849760
chr18	42792601	42793210
chr4	148764351	148764560
chr15	67066601	67067160
chr20	22567251	22567810
chr16	2551051	2551660
chr12	78786801	78787010
chr1	101903951	101904310
chr13	88323151	88323910
chr4	1750151	1750760
chr20	43160401	43160810
chr7	2758551	2758910
chr21	36262101	36262810
chr9	97299001	97299210
chr15	100699851	100699910
chr4	185084951	185085360
chr15	42222701	42223060
chr16	18951401	18951710
chr1	212782051	212783160
chr1	28184451	28185010
chr15	74346301	74346810
chr5	51137151	51137510
chr10	58229401	58229510
chr9	101285801	101286160
chr6	51379851	51380160
chr20	58786051	58786660
chr2	232790851	232791260
chr18	5424951	5425260
chr1	3341201	3341660
chr19	43361351	43361860
chr15	45722251	45723060
chr6	167897901	167898060
chr22	18393401	18393560
chr2	8825701	8826360
chr17	8476201	8476410
chr22	30098401	30098510
chr11	2326401	2327010
chr16	1814001	1814360
chr11	34195851	34196360
chr11	129245751	129246210
chr8	10671701	10672060
chr15	97573601	97573760
chr17	61523951	61524410
chr5	53166951	53167160
chr14	101317401	101317910
chr20	56754501	56755160
chr9	35661151	35661510
chr17	79978951	79979510
chr19	56859651	56860010
chr17	7537651	7538010
chr7	142333951	142334310
chr4	57534501	57534810
chr18	48393251	48393510
chrX	119499151	119499510
chr17	74789901	74790210
chr15	97128901	97129260
chr11	554801	555360
chr9	82900301	82900660
chr19	38586301	38586760
chrX	152915151	152915460
chr1	249218901	249219310
chr20	25119751	25120110
chr6	14192501	14192710
chr1	1440251	1440660
chr20	42033551	42033860
chr17	38218801	38219310
chr1	25937501	25937710
chr17	42218901	42219410
chr7	158488801	158489060
chr4	187054151	187054410
chr8	131840551	131840960
chr16	72890701	72891060
chr6	14046701	14047110
chr14	26007101	26007410
chr12	50017201	50017610
chr1	24439001	24439460
chr15	72565051	72565510
chr13	93886501	93886760
chr19	57615351	57615660
chr16	115551	116110
chr6	161919501	161919910
chr12	56984051	56984410
chr19	58730451	58730610
chr21	10704301	10705460
chr8	54775901	54776160
chr8	146030301	146030760
chr15	91429151	91429760
chr6	27787551	27787860
chr18	5057751	5058110
chr9	93799401	93799810
chr1	110334701	110334910
chr8	66045051	66045260
chr17	2951901	2952460
chr8	39411051	39411310
chr20	61687551	61688310
chr19	8804651	8804960
chr20	36741801	36742210
chr17	73616051	73616460
chr7	154586851	154587060
chr11	120053551	120053910
chr13	115046101	115046260
chr16	30123451	30124510
chr16	1544351	1544710
chr2	216878051	216878610
chrX	32264851	32265160
chr11	72542451	72542960
chr5	40166551	40166710
chr14	54970251	54970560
chr9	114738051	114738260
chr18	60253351	60253910
chr20	44642201	44643260
chr19	46146251	46146810
chr1	86968401	86968660
chr2	24244201	24244610
chr22	50690501	50691010
chr22	39639251	39639410
chr2	232539401	232539960
chr14	89385851	89386160
chr16	31116951	31117460
chr2	41036451	41036560
chr15	55806101	55806310
chr17	72858301	72858760
chr20	30200501	30201060
chr6	1611551	1612010
chr11	65902001	65902360
chr2	105489851	105490360
chr5	174995001	174995310
chr9	129452501	129453160
chr22	45478701	45479060
chr21	18314951	18315410
chr1	15757451	15758060
chr9	130673051	130673260
chr14	43380901	43381210
chr22	17695001	17695160
chr17	78954901	78955610
chr19	17346351	17346710
chr11	110238351	110238610
chr20	62013101	62013710
chr8	61048651	61049060
chr14	69122801	69123110
chr4	166776401	166776610
chr9	92681551	92681960
chr19	17501851	17502360
chr3	96531951	96533110
chr11	44348301	44348460
chr1	2126351	2127060
chr5	110478751	110478910
chr3	15373851	15374310
chr5	169407101	169408160
chr5	111171001	111171210
chr14	107161551	107162110
chr15	75135201	75135910
chr20	50582851	50583410
chr10	71275301	71276360
chr5	150079901	150080660
chr8	43095751	43096110
chr13	46392051	46392360
chr14	71373801	71374510
chr2	97523701	97524160
chr9	114854201	114854410
chr2	45182651	45183260
chr18	42553401	42553560
chr16	88814401	88814610
chr12	52936001	52936260
chr17	10534351	10534810
chr12	125721601	125722010
chr3	72867251	72867660
chr2	53203501	53203910
chr11	133817251	133817610
chr16	34825301	34825610
chr8	86157701	86158060
chr2	72006101	72006360
chr2	187645701	187646010
chr20	14170451	14170860
chr10	28591451	28592010
chr21	45432501	45432860
chr13	110262901	110263260
chr17	1687301	1687660
chr1	149204051	149204710
chr14	50017551	50017910
chr11	2023251	2024510
chr16	9228651	9229060
chr13	96216351	96216810
chr4	74439351	74439860
chr11	76909751	76909910
chr6	41159351	41159660
chr17	19014501	19014660
chr11	12692401	12692560
chr11	72264901	72265060
chr5	16345701	16345810
chr16	67850301	67850910
chr7	66459801	66459960
chrX	30954151	30954360
chr4	39979051	39979910
chrX	67952701	67953110
chr10	120560401	120560810
chr22	44285801	44286010
chr10	104106951	104107410
chr19	13999051	13999360
chr1	162770101	162770460
chr12	49485951	49486310
chr14	105106201	105106710
chr7	46400501	46400710
chr17	42432051	42432210
chr1	67614751	67615310
chr5	139422451	139423460
chr18	33091851	33092110
chr5	178831351	178831710
chr3	46414001	46414410
chr19	12844151	12844510
chr1	42809901	42810310
chr14	60099001	60099460
chr5	127419401	127419960
chr11	65307501	65308810
chr1	114417301	114417460
chr19	7294801	7295110
chr7	2387601	2387960
chr11	76750551	76750760
chr22	48888251	48888510
chr1	84322901	84323210
chr1	45265301	45265810
chr1	59247951	59248360
chrX	39589951	39590360
chr19	52751651	52751910
chr17	7259251	7259760
chr11	78143251	78143660
chr12	18129201	18129510
chr20	22228651	22229110
chr20	49434851	49435360
chr5	163248301	163248460
chr19	4636101	4636760
chr18	58081351	58081810
chr16	89859551	89859810
chr16	81730801	81731260
chr4	187112601	187113010
chr19	43376901	43377010
chr1	36010751	36010910
chrX	51079451	51079810
chr2	172991951	172992410
chr20	56089251	56089710
chr17	59436251	59436460
chr6	161774351	161774560
chr9	38066701	38066910
chr5	72747001	72747660
chr7	148787651	148788410
chr15	41314651	41315060
chr4	40302051	40302310
chr19	737751	738160
chr18	24127601	24128160
chr19	59030251	59031760
chr1	227636651	227637160
chr17	53847601	53848010
chr15	22467051	22467360
chr2	8833351	8833810
chr4	90403451	90403760
chr19	3163101	3163760
chr2	125287801	125288160
chr13	53725851	53726360
chr8	145081901	145082110
chr2	125321101	125321310
chr9	135286401	135286960
chr9	87723251	87723410
chr4	152533701	152534110
chr1	116307201	116307560
chr1	9310101	9310410
chr12	66803001	66803460
chr1	154076951	154077460
chr7	137583801	137584310
chr17	36061351	36061860
chr5	6526151	6526410
chr9	35756501	35757110
chr10	6689801	6690310
chr18	61630801	61631310
chrX	120712901	120713210
chr4	87443501	87443910
chr7	2508501	2508960
chr19	45942601	45943410
chr16	49789251	49789460
chr17	36204201	36204810
chr4	103544851	103545160
chr1	45259301	45259710
chr16	19992251	19992460
chr20	1455501	1455960
chr10	72521201	72521360
chr9	77193101	77193110
chr10	48426751	48427260
chr11	13689651	13690110
chr5	180608851	180609360
chr12	10519551	10519860
chr7	48914901	48915310
chr9	72967751	72968060
chr7	1105301	1105860
chr16	54227451	54228010
chr4	168998151	168998660
chr11	69457951	69458660
chr19	2155951	2156360
chr18	60384051	60384360
chr16	6693051	6693510
chr17	40042051	40042210
chr16	57079751	57080010
chr16	89707551	89708110
chr5	133437451	133438060
chr12	66356951	66357160
chr4	46562901	46563060
chr17	60780901	60781710
chr10	63579051	63579310
chr1	38492251	38492760
chr12	76017451	76017960
chr11	134230101	134230560
chr7	6146051	6146410
chr7	66949251	66949560
chr22	45944901	45945260
chr7	2749201	2749760
chr2	70995201	70995560
chr15	79631151	79631310
chr15	74614851	74615360
chr5	7816301	7816860
chr11	119599901	119600510
chr1	202163001	202163160
chr22	47077001	47077260
chr4	147016201	147016710
chr11	47182401	47183510
chr10	17332251	17332560
chr16	62224401	62224710
chrX	46618651	46619060
chr1	230878301	230878660
chr15	90776401	90776860
chr6	131781101	131781410
chr6	83299501	83299860
chr7	158148201	158148660
chr17	48628151	48628560
chr19	5226001	5226360
chr17	10549701	10550110
chr16	46981701	46982110
chr9	137750401	137750610
chr16	68772051	68772510
chr22	26170501	26170860
chr1	197305001	197305210
chr7	121601251	121601610
chr1	202179501	202179860
chr5	71690501	71690910
chr2	175201251	175201910
chr7	74070851	74071210
chr10	61666101	61666960
chr7	75988501	75989010
chr3	42543101	42543560
chrX	22296501	22296810
chr10	73308201	73308560
chr21	10717751	10718460
chr2	119976301	119976760
chr15	88874501	88874710
chr17	55131801	55132010
chr21	46181251	46181660
chr19	39209501	39209860
chr20	37912201	37912360
chr14	50809601	50809760
chr1	87916651	87916810
chr2	128398101	128398310
chr13	27745251	27745660
chr5	79220851	79221110
chr7	21730401	21730610
chr13	42790251	42790660
chr3	46702151	46702360
chr12	40384251	40384760
chr5	162264301	162264460
chr2	163010101	163010510
chr18	75362801	75363110
chr20	11657151	11657660
chr18	43861051	43861860
chr12	82004651	82005010
chr15	50124901	50125110
chr4	175077351	175077760
chr3	10557901	10558110
chr2	129949251	129949510
chr4	81123301	81123710
chr1	219834351	219834860
chr5	109679401	109679610
chr2	239991701	239992060
chr1	184211601	184211910
chr19	6299751	6300160
chr12	78978501	78978860
chr20	21029401	21029860
chr19	1812901	1813360
chr19	10589551	10589860
chr2	27303951	27304310
chr21	42542301	42542810
chr20	49077201	49077710
chr17	7738051	7738560
chr21	15352551	15352910
chr15	66129101	66129410
chr4	147940151	147940610
chr2	86115701	86116560
chr14	28881401	28881560
chr20	60462151	60462710
chr8	144649451	144649710
chr6	154730051	154730360
chr4	23616201	23616410
chr1	44966351	44966660
chr10	71167551	71167810
chr12	58129651	58129960
chr17	74543301	74543810
chr17	7406351	7406610
chr22	24503051	24503310
chr3	51428151	51428810
chr2	112655451	112655810
chr12	50711151	50711310
chr4	59091751	59091860
chr5	177409051	177409510
chrX	38317351	38317660
chr7	83143301	83143560
chr11	63438101	63438560
chr1	149192651	149193060
chr19	11557501	11557960
chr17	8736001	8736360
chr16	67450151	67450660
chr11	85301951	85302260
chr15	69323801	69324060
chr4	105852301	105852610
chr6	104975651	104976010
chr2	38303351	38304460
chrX	71131051	71131460
chr20	12989751	12990110
chr14	62651851	62652060
chr5	52331601	52332060
chr13	23893751	23894160
chr16	23193551	23194260
chr8	26149151	26149610
chr17	25926851	25927260
chr8	57101701	57102210
chr11	121972351	121972810
chr21	45285251	45285410
chr17	40202301	40202860
chr3	13696751	13697260
chr2	64789301	64789610
chrX	5795351	5795660
chr6	162672401	162672560
chr17	14708751	14708910
chr13	26687001	26687310
chr17	45918451	45919010
chr17	34838651	34839310
chr11	20359101	20359510
chr6	166869951	166870060
chr9	14465451	14465860
chr6	5379851	5380310
chr14	29990751	29991060
chr15	90762751	90763210
chr2	220941451	220941660
chr19	47535301	47535960
chr1	184632901	184633710
chr13	110790751	110791160
chr9	115427651	115427960
chr19	36207501	36208460
chr19	18389351	18389610
chr17	61523251	61523810
chr18	46238251	46238610
chr10	112431651	112432460
chr12	6875851	6876360
chr9	112542051	112542710
chr11	101750951	101751310
chr9	90788251	90788760
chr20	41872401	41872610
chrX	17393001	17393410
chr5	10233651	10233910
chr15	69557651	69558110
chr2	122080451	122080810
chr8	25457001	25457260
chr22	33192901	33193410
chr11	99610201	99610610
chr11	31892601	31893060
chr8	139948501	139948660
chr8	55482251	55482410
chr18	29557251	29557560
chr18	77140751	77141260
chrX	103028951	103029410
chr1	202161851	202162560
chr10	108160901	108161310
chr2	18100151	18100360
chr14	75551301	75551560
chrX	57555101	57555560
chrX	110690551	110690860
chr10	49714601	49714960
chr1	157333301	157333760
chr5	173836151	173836460
chr2	9254701	9254860
chr1	225668351	225669210
chr9	127149801	127150110
chr10	122360501	122360760
chr13	51106001	51106460
chr1	234039901	234040860
chr14	78121301	78121760
chr17	37027851	37028160
chr6	113511451	113511660
chr8	101157901	101158410
chr6	25279001	25279560
chr11	33278651	33279060
chr17	36010401	36010810
chrX	95158651	95158910
chr12	64630401	64630610
chr17	1162351	1162860
chr20	35233601	35234210
chr9	130300151	130300410
chrX	71090551	71090960
chr9	126147651	126148110
chr5	34538051	34538410
chr3	9988001	9989210
chr17	72919451	72920060
chr5	101014251	101014760
chr11	76756951	76757610
chr3	39194301	39194660
chr1	46813751	46814210
chr2	62125951	62126310
chr7	139305601	139305960
chr17	14205751	14206310
chr22	46374351	46375310
chr17	75084651	75085010
chr9	130906301	130906460
chr9	88439951	88440160
chr9	8895751	8896110
chr20	5984001	5984360
chr2	88991001	88991460
chrX	18395951	18396310
chr1	110523151	110523710
chr1	98519651	98520110
chr11	7165201	7165460
chr2	27473001	27473410
chr10	71696001	71696110
chr1	20478751	20479310
chr7	44887151	44887710
chr16	3108351	3109660
chr18	12539951	12540160
chr10	12944051	12944560
chr7	51320901	51321210
chr10	81262401	81262610
chr10	71168251	71169010
chr21	32996101	32996260
chr2	119805951	119806110
chr11	63683851	63684210
chr5	79571251	79571510
